wavelength,transmission
1870,1.47078526
1869,1.477175355
1868,1.484167576
1867,1.492687583
1866,1.505094528
1865,1.514688611
1864,1.524635077
1863,1.531801343
1862,1.542616129
1861,1.557887077
1860,1.570704579
1859,1.582712173
1858,1.589462519
1857,1.601063132
1856,1.613515377
1855,1.627204776
1854,1.643304348
1853,1.659510493
1852,1.672067165
1851,1.682620645
1850,1.688987374
1849,1.698708892
1848,1.713055372
1847,1.730770826
1846,1.749391317
1845,1.76407063
1844,1.780434132
1843,1.796574712
1842,1.812453151
1841,1.826319098
1840,1.842213035
1839,1.856233358
1838,1.86891818
1837,1.882764459
1836,1.899577141
1835,1.921545863
1834,1.938497663
1833,1.952881575
1832,1.964405775
1831,1.972266674
1830,1.981600046
1829,1.999361992
1828,2.021851778
1827,2.042168617
1826,2.067336082
1825,2.081350565
1824,2.094335079
1823,2.104469299
1822,2.11442852
1821,2.13172245
1820,2.147783995
1819,2.165036201
1818,2.181123257
1817,2.197705269
1816,2.213477135
1815,2.228759527
1814,2.251468182
1813,2.266079426
1812,2.285408497
1811,2.29857564
1810,2.314473391
1809,2.330878973
1808,2.346122503
1807,2.361745834
1806,2.374110222
1805,2.392331839
1804,2.410404444
1803,2.426431656
1802,2.442944288
1801,2.45759511
1800,2.472711802
1799,2.486642599
1798,2.505309582
1797,2.522714138
1796,2.533385277
1795,2.543526888
1794,2.560034275
1793,2.575198889
1792,2.590817451
1791,2.599986076
1790,2.614989996
1789,2.624768257
1788,2.639119625
1787,2.649296999
1786,2.659382582
